,ExpDate,Strike,c_contractSymbol,c_lastTrade,c_lastTrade,Call_LastPrice,c_bid,c_ask,c_change,Call_PercentChange,Call_Volume,Call_OI,Call_IV,c_inTheMoney,c_lastTrade,c_lastTrade,Calls_dollarsFromStrike,Calls_dollarsFromStrikeXoi,Calls_lastPriceXoi,p_contractSymbol,p_lastTrade,p_lastTrade,Put_LastPrice,p_bid,p_ask,p_change,p_percentChange,Put_Volume,Put_OI,Put_IV,p_inTheMoney,p_lastTrade,p_lastTrade,Puts_dollarsFromStrike,Puts_dollarsFromStrikeXoi,Puts_lastPriceXoi
0,230421,17.5,CHWY230421C00017500,2023-03-29 18:07:09+00:00,230329_1807,19.3,14.95,15.15,0.0,0.0,2.0,22,1.0000000000000003e-05,True,2023-03-29 18:07:09+00:00,230329_1807,15.310000000000002,336.82000000000005,424.6,CHWY230421P00017500,2023-03-27 16:21:25+00:00,230327_1621,0.02,0.0,0.01,0.0,0.0,1.0,1119.0,4.375004531249999,False,2023-03-27 16:21:25+00:00,230327_1621,15.310000000000002,17131.890000000003,22.38
1,230421,20.0,CHWY230421C00020000,2023-04-20 14:18:10+00:00,230420_1418,12.6,12.35,12.65,0.0,0.0,2.0,51,1.0000000000000003e-05,True,2023-04-20 14:18:10+00:00,230420_1418,12.810000000000002,653.3100000000002,642.6,CHWY230421P00020000,2023-04-18 14:13:51+00:00,230418_1413,0.01,0.0,0.01,0.0,0.0,2.0,933.0,3.50000125,False,2023-04-18 14:13:51+00:00,230418_1413,12.810000000000002,11951.730000000001,9.33
2,230421,22.5,CHWY230421C00022500,2023-04-18 16:06:05+00:00,230418_1606,10.52,9.85,10.2,0.0,0.0,2.0,15,1.0000000000000003e-05,True,2023-04-18 16:06:05+00:00,230418_1606,10.310000000000002,154.65000000000003,157.79999999999998,CHWY230421P00022500,2023-04-14 18:46:15+00:00,230414_1846,0.01,0.0,0.01,0.0,0.0,23.0,1110.0,2.750003125,False,2023-04-14 18:46:15+00:00,230414_1846,10.310000000000002,11444.100000000002,11.1
3,230421,25.0,CHWY230421C00025000,2023-04-19 19:58:40+00:00,230419_1958,7.94,7.45,7.75,0.0,0.0,1.0,16,2.6562533593750004,True,2023-04-19 19:58:40+00:00,230419_1958,7.810000000000002,124.96000000000004,127.04,CHWY230421P00025000,2023-04-21 13:40:37+00:00,230421_1340,0.01,0.0,0.01,0.0,0.0,10.0,2133.0,2.000005,False,2023-04-21 13:40:37+00:00,230421_1340,7.810000000000002,16658.730000000003,21.330000000000002
4,230421,27.0,CHWY230421C00027000,2023-04-04 17:02:39+00:00,230404_1702,9.6,5.45,5.7,0.0,0.0,,1,1.0000000000000003e-05,True,2023-04-04 17:02:39+00:00,230404_1702,5.810000000000002,5.810000000000002,9.6,CHWY230421P00027000,2023-04-12 19:25:21+00:00,230412_1925,0.03,0.0,0.03,0.0,0.0,102.0,1036.0,1.71875140625,False,2023-04-12 19:25:21+00:00,230412_1925,5.810000000000002,6019.160000000003,31.08
5,230421,27.5,CHWY230421C00027500,2023-04-20 13:36:35+00:00,230420_1336,4.8,5.05,5.25,0.0,0.0,1.0,40,1.8281258593749998,True,2023-04-20 13:36:35+00:00,230420_1336,5.310000000000002,212.4000000000001,192.0,CHWY230421P00027500,2023-04-20 16:08:00+00:00,230420_1608,0.01,0.0,0.03,0.0,0.0,2.0,7457.0,1.5625021874999998,False,2023-04-20 16:08:00+00:00,230420_1608,5.310000000000002,39596.67000000002,74.57000000000001
6,230421,28.0,CHWY230421C00028000,2023-04-20 13:44:06+00:00,230420_1344,4.4,4.5,4.7,0.0,0.0,1.0,1,1.0000000000000003e-05,True,2023-04-20 13:44:06+00:00,230420_1344,4.810000000000002,4.810000000000002,4.4,CHWY230421P00028000,2023-04-19 18:16:40+00:00,230419_1816,0.02,0.0,0.03,0.0,0.0,12.0,86.0,1.421877890625,False,2023-04-19 18:16:40+00:00,230419_1816,4.810000000000002,413.6600000000002,1.72
7,230421,29.0,CHWY230421C00029000,2023-03-24 13:46:48+00:00,230324_1346,6.25,3.55,3.75,0.0,0.0,1.0,7,1.359378203125,True,2023-03-24 13:46:48+00:00,230324_1346,3.8100000000000023,26.670000000000016,43.75,CHWY230421P00029000,2023-04-20 17:58:48+00:00,230420_1758,0.01,0.0,0.03,0.0,0.0,17.0,422.0,1.140629296875,False,2023-04-20 17:58:48+00:00,230420_1758,3.8100000000000023,1607.820000000001,4.22
8,230421,30.0,CHWY230421C00030000,2023-04-20 19:41:56+00:00,230420_1941,2.65,2.48,2.71,0.0,0.0,19.0,306,0.500005,True,2023-04-20 19:41:56+00:00,230420_1941,2.8100000000000023,859.8600000000007,810.9,CHWY230421P00030000,2023-04-21 13:47:45+00:00,230421_1347,0.01,0.0,0.03,-0.02,-66.66667,42.0,2386.0,0.85937640625,False,2023-04-21 13:47:45+00:00,230421_1347,2.8100000000000023,6704.660000000005,23.86
9,230421,31.0,CHWY230421C00031000,2023-04-20 17:26:58+00:00,230420_1726,1.16,1.45,1.78,0.0,0.0,4.0,44,0.8203142968749999,True,2023-04-20 17:26:58+00:00,230420_1726,1.8100000000000023,79.6400000000001,51.04,CHWY230421P00031000,2023-04-21 13:40:01+00:00,230421_1340,0.03,0.02,0.04,-0.01,-25.0,16.0,1326.0,0.6718782812500002,False,2023-04-21 13:40:01+00:00,230421_1340,1.8100000000000023,2400.060000000003,39.78
